OOdist,OHOangle,E_hartree,E_kcalmol,E_kcalmol_scaled
2.5,129.2,-152.86995785074626,-95925.89855134329,-4.123161098716466
2.5,129.3,-152.86998471641792,-95925.91540955224,-4.1400193076813
2.5,129.4,-152.87001158208955,-95925.93226776119,-4.156877516628299
2.5,129.5,-152.8700384477612,-95925.94912597016,-4.173735725593133
2.5,129.6,-152.87006531343283,-95925.9659841791,-4.190593934540132
2.5,129.7,-152.8700921791045,-95925.98284238807,-4.207452143504966
2.5,129.8,-152.87011904477612,-95925.999700597,-4.224310352451965
2.5,129.9,-152.87014591044777,-95926.01655880598,-4.241168561416799
2.5,130.0,-152.8701727761194,-95926.03341701493,-4.258026770363799
2.5,130.1,-152.87019964179106,-95926.0502752239,-4.2748849793286325
2.5,130.2,-152.8702265074627,-95926.06713343284,-4.291743188275632
2.5,130.3,-152.8702530962963,-95926.08381792593,-4.308427681363369
2.5,130.4,-152.87027857777778,-95926.09980755555,-4.324417310996225
2.5,130.5,-152.87030405925927,-95926.1157971852,-4.34040694062908
2.5,130.6,-152.87032954074073,-95926.1317868148,-4.356396570244101
2.5,130.7,-152.8703550222222,-95926.14777644444,-4.372386199876956
2.5,130.8,-152.8703805037037,-95926.16376607407,-4.388375829509812
2.5,130.9,-152.8704059851852,-95926.1797557037,-4.404365459142667
2.5,131.0,-152.87043146666667,-95926.19574533333,-4.420355088775523
2.5,131.1,-152.87045694814813,-95926.21173496296,-4.436344718390544
2.5,131.2,-152.87048242962962,-95926.22772459258,-4.452334348023399
2.5,131.3,-152.8705079111111,-95926.24371422222,-4.468323977656254
2.5,131.4,-152.8705333925926,-95926.25970385186,-4.48431360728911
2.5,131.5,-152.87055887407405,-95926.27569348147,-4.500303236904131
2.5,131.6,-152.87058435555554,-95926.29168311109,-4.516292866536986
2.5,131.7,-152.87061121167883,-95926.30853532847,-4.533145083906831
2.5,131.8,-152.8706386569343,-95926.32575722627,-4.550366981704812
2.5,131.9,-152.87066610218977,-95926.34297912408,-4.567588879520628
2.5,132.0,-152.87069354744526,-95926.3602010219,-4.584810777336443
2.5,132.1,-152.8707209927007,-95926.3774229197,-4.602032675134424
2.5,132.2,-152.8707484379562,-95926.39464481751,-4.61925457295024
2.5,132.3,-152.87077588321168,-95926.41186671532,-4.6364764707660555
2.5,132.4,-152.87080332846716,-95926.42908861315,-4.653698368581871
2.5,132.5,-152.87083077372262,-95926.44631051095,-4.670920266379852
2.5,132.6,-152.8708582189781,-95926.46353240876,-4.688142164195668
2.5,132.7,-152.87088566423358,-95926.48075430657,-4.705364062011483
2.5,132.8,-152.87091310948907,-95926.4979762044,-4.722585959827299
2.5,132.9,-152.87094055474452,-95926.51519810219,-4.73980785762528
2.5,133.0,-152.870968,-95926.53242,-4.757029755441096
2.5,133.1,-152.87099604347827,-95926.55001728261,-4.774627038053438
2.5,133.2,-152.87102408695654,-95926.56761456523,-4.792224320665781
2.5,133.3,-152.87105213043478,-95926.58521184782,-4.809821603260289
2.5,133.4,-152.87108017391304,-95926.60280913043,-4.827418885872632
2.5,133.5,-152.8711082173913,-95926.62040641304,-4.845016168484975
2.5,133.6,-152.87113626086958,-95926.63800369565,-4.862613451097317
2.5,133.7,-152.87116430434781,-95926.65560097825,-4.8802107336918255
2.5,133.8,-152.87119234782608,-95926.67319826086,-4.897808016304168
2.5,133.9,-152.87122039130435,-95926.69079554347,-4.915405298916511
2.5,134.0,-152.87124843478261,-95926.70839282608,-4.933002581528854
2.5,134.1,-152.87127647826085,-95926.72599010868,-4.950599864123362
2.5,134.2,-152.87130452173912,-95926.74358739129,-4.9681971467357045
2.5,134.3,-152.8713325652174,-95926.76118467392,-4.985794429348047
2.5,134.4,-152.87136064285713,-95926.77880339285,-5.003413148285105
2.5,134.5,-152.87138885714285,-95926.79650785714,-5.021117612574528
2.5,134.6,-152.87141707142857,-95926.81421232142,-5.038822076863951
2.5,134.7,-152.8714452857143,-95926.83191678571,-5.056526541153374
2.5,134.8,-152.8714735,-95926.84962125,-5.0742310054427975
2.5,134.9,-152.8715017142857,-95926.86732571428,-5.091935469714386
2.5,135.0,-152.87152992857142,-95926.88503017857,-5.109639934003809
2.5,135.1,-152.87155814285714,-95926.90273464285,-5.127344398293232
2.5,135.2,-152.87158635714286,-95926.92043910714,-5.145048862582655
2.5,135.3,-152.87161457142855,-95926.93814357142,-5.162753326854244
2.5,135.4,-152.87164278571427,-95926.95584803571,-5.180457791143667
2.5,135.5,-152.871671,-95926.9735525,-5.19816225543309
2.5,135.6,-152.8716992142857,-95926.99125696429,-5.215866719722513
2.5,135.7,-152.87172742857143,-95927.00896142857,-5.233571184011936
2.5,135.8,-152.87175568794325,-95927.02669418439,-5.251303939826997
2.5,135.9,-152.87178412765957,-95927.04454010638,-5.269149861815947
2.5,136.0,-152.87181256737588,-95927.06238602837,-5.2869957838048975
2.5,136.1,-152.8718410070922,-95927.08023195036,-5.304841705793848
2.5,136.2,-152.87186944680852,-95927.09807787235,-5.322687627782798
2.5,136.3,-152.8718978865248,-95927.11592379432,-5.340533549753914
2.5,136.4,-152.87192632624112,-95927.13376971631,-5.3583794717428646
2.5,136.5,-152.87195476595744,-95927.1516156383,-5.376225393731815
2.5,136.6,-152.87198320567376,-95927.16946156028,-5.394071315720765
2.5,136.7,-152.87201164539007,-95927.18730748227,-5.411917237709716
2.5,136.8,-152.8720400851064,-95927.20515340425,-5.429763159698666
2.5,136.9,-152.8720685248227,-95927.22299932624,-5.447609081687617
2.5,137.0,-152.872096964539,-95927.24084524822,-5.465455003658732
2.5,137.1,-152.8721254042553,-95927.25869117021,-5.483300925647683
2.5,137.2,-152.8721538802817,-95927.27655987677,-5.501169632205318
2.5,137.3,-152.8721826830986,-95927.29463364437,-5.519243399809781
2.5,137.4,-152.8722114859155,-95927.31270741197,-5.537317167414244
2.5,137.5,-152.8722402887324,-95927.33078117958,-5.555390935018707
2.5,137.6,-152.8722690915493,-95927.34885494718,-5.57346470262317
2.5,137.7,-152.8722978943662,-95927.3669287148,-5.591538470227633
2.5,137.8,-152.8723266971831,-95927.38500248239,-5.609612237832096
2.5,137.9,-152.8723555,-95927.40307625,-5.6276860054365585
2.5,138.0,-152.8723843028169,-95927.4211500176,-5.645759773041021
2.5,138.1,-152.8724131056338,-95927.4392237852,-5.663833540645484
2.5,138.2,-152.8724419084507,-95927.45729755281,-5.681907308249947
2.5,138.3,-152.8724707112676,-95927.47537132041,-5.69998107585441
2.5,138.4,-152.8724995140845,-95927.49344508802,-5.718054843458873
2.5,138.5,-152.8725283169014,-95927.51151885562,-5.736128611063336
2.5,138.6,-152.8725571197183,-95927.52959262324,-5.754202378667799
2.5,138.7,-152.8725856965517,-95927.5475245862,-5.7721343416358195
2.5,138.8,-152.87261424827585,-95927.5654407931,-5.790050548535106
2.5,138.9,-152.8726428,-95927.583357,-5.807966755434393
2.5,139.0,-152.87267135172414,-95927.60127320689,-5.825882962333679
2.5,139.1,-152.87269990344828,-95927.61918941379,-5.843799169232966
2.5,139.2,-152.87272845517242,-95927.6371056207,-5.861715376132253
2.5,139.3,-152.87275700689653,-95927.65502182758,-5.879631583013705
2.5,139.4,-152.87278555862068,-95927.67293803448,-5.897547789912991
2.5,139.5,-152.87281411034482,-95927.69085424137,-5.915463996812278
2.5,139.6,-152.87284266206896,-95927.70877044827,-5.933380203711565
2.5,139.7,-152.8728712137931,-95927.72668665518,-5.951296410610851
2.5,139.8,-152.87289976551725,-95927.74460286208,-5.969212617510138
2.5,139.9,-152.8729283172414,-95927.76251906897,-5.9871288244094245
2.5,140.0,-152.8729568689655,-95927.78043527585,-6.0050450312908765
2.5,140.1,-152.8729855862069,-95927.79845534483,-6.023065100273257
2.5,140.2,-152.87301455172414,-95927.8166312069,-6.041240962335692
2.5,140.3,-152.87304351724137,-95927.83480706895,-6.059416824398127
2.5,140.4,-152.87307248275863,-95927.85298293104,-6.077592686478397
2.5,140.5,-152.87310144827586,-95927.8711587931,-6.095768548540832
2.5,140.6,-152.8731304137931,-95927.88933465516,-6.113944410603267
2.5,140.7,-152.87315937931035,-95927.90751051725,-6.132120272683537
2.5,140.8,-152.87318834482758,-95927.92568637931,-6.150296134745972
2.5,140.9,-152.8732173103448,-95927.94386224137,-6.168471996808407
2.5,141.0,-152.87324627586207,-95927.96203810345,-6.186647858888676
2.5,141.1,-152.8732752413793,-95927.98021396551,-6.2048237209511115
2.5,141.2,-152.87330420689653,-95927.99838982758,-6.2229995830135465
2.5,141.3,-152.8733331724138,-95928.01656568966,-6.241175445093816
2.5,141.4,-152.87336213793103,-95928.03474155172,-6.259351307156251
2.5,141.5,-152.87339110344826,-95928.05291741378,-6.277527169218686
2.5,141.6,-152.87341983673468,-95928.07094755101,-6.29555730645194
2.5,141.7,-152.87344854421767,-95928.08896149659,-6.313571252023635
2.5,141.8,-152.87347725170068,-95928.10697544218,-6.331585197613165
2.5,141.9,-152.87350595918366,-95928.12498938775,-6.349599143184861
2.5,142.0,-152.87353466666667,-95928.14300333333,-6.367613088774391
2.5,142.1,-152.87356337414965,-95928.16101727891,-6.385627034346086
2.5,142.2,-152.87359208163264,-95928.17903122448,-6.403640979917782
2.5,142.3,-152.87362078911565,-95928.19704517008,-6.421654925507312
2.5,142.4,-152.87364949659863,-95928.21505911564,-6.439668871079007
2.5,142.5,-152.87367820408164,-95928.23307306123,-6.457682816668537
2.5,142.6,-152.87370691156462,-95928.2510870068,-6.475696762240233
2.5,142.7,-152.8737356190476,-95928.26910095237,-6.493710707811928
2.5,142.8,-152.87376432653062,-95928.28711489796,-6.511724653401458
2.5,142.9,-152.8737930340136,-95928.30512884354,-6.529738598973154
2.5,143.0,-152.8738217181208,-95928.32312812081,-6.547737876245421
2.5,143.1,-152.87385030872483,-95928.34106872483,-6.56567848026647
2.5,143.2,-152.87387889932887,-95928.35900932887,-6.583619084305354
2.5,143.3,-152.8739074899329,-95928.37694993289,-6.601559688326404
2.5,143.4,-152.8739360805369,-95928.3948905369,-6.619500292347453
2.5,143.5,-152.87396467114095,-95928.41283114094,-6.637440896386337
2.5,143.6,-152.87399326174497,-95928.43077174497,-6.655381500407387
2.5,143.7,-152.874021852349,-95928.448712349,-6.673322104428436
2.5,143.8,-152.87405044295303,-95928.46665295302,-6.69126270846732
2.5,143.9,-152.87407903355705,-95928.48459355705,-6.70920331248837
2.5,144.0,-152.87410762416107,-95928.50253416107,-6.727143916509419
2.5,144.1,-152.87413621476512,-95928.52047476512,-6.745084520548303
2.5,144.2,-152.87416480536913,-95928.53841536913,-6.763025124569353
2.5,144.3,-152.87419339597315,-95928.55635597315,-6.780965728590402
2.5,144.4,-152.8742219865772,-95928.5742965772,-6.7989063326292865
2.5,144.5,-152.87425048,-95928.5921762,-6.816785955438434
2.5,144.6,-152.87427874666668,-95928.60991353334,-6.834523288776921
2.5,144.7,-152.87430701333335,-95928.62765086668,-6.852260622115409
2.5,144.8,-152.87433528,-95928.64538819999,-6.869997955436062
2.5,144.9,-152.87436354666667,-95928.66312553333,-6.88773528877455
2.5,145.0,-152.87439181333335,-95928.68086286668,-6.905472622113038
2.5,145.1,-152.87442008,-95928.69860019999,-6.923209955433691
2.5,145.2,-152.87444834666667,-95928.71633753333,-6.940947288772179
2.5,145.3,-152.87447661333334,-95928.73407486668,-6.958684622110667
2.5,145.4,-152.87450488,-95928.75181219999,-6.97642195543132
2.5,145.5,-152.87453314666666,-95928.76954953333,-6.994159288769808
2.5,145.6,-152.87456141333334,-95928.78728686667,-7.011896622108296
2.5,145.7,-152.87458967999999,-95928.80502419999,-7.029633955428949
2.5,145.8,-152.87461794666666,-95928.82276153333,-7.047371288767437
2.5,145.9,-152.87464621333334,-95928.84049886667,-7.0651086221059245
2.5,146.0,-152.87467440789473,-95928.85819095395,-7.082800709381232
2.5,146.1,-152.87470243421052,-95928.8757774671,-7.100387222538842
2.5,146.2,-152.8747304605263,-95928.89336398026,-7.117973735696452
2.5,146.3,-152.8747584868421,-95928.91095049342,-7.135560248854063
2.5,146.4,-152.8747865131579,-95928.92853700658,-7.153146762011673
2.5,146.5,-152.87481453947368,-95928.94612351974,-7.170733275169283
2.5,146.6,-152.87484256578946,-95928.96371003288,-7.1883197883268934
2.5,146.7,-152.87487059210525,-95928.98129654604,-7.205906301484504
2.5,146.8,-152.87489861842104,-95928.9988830592,-7.223492814642114
2.5,146.9,-152.87492664473683,-95929.01646957237,-7.241079327799724
2.5,147.0,-152.87495467105262,-95929.03405608553,-7.258665840957335
2.5,147.1,-152.8749826973684,-95929.05164259867,-7.276252354114945
2.5,147.2,-152.8750107236842,-95929.06922911183,-7.293838867272555
2.5,147.3,-152.87503875,-95929.08681562499,-7.311425380430165
2.5,147.4,-152.87506677631578,-95929.10440213815,-7.329011893587776
2.5,147.5,-152.87509478289473,-95929.12197626644,-7.346586021884036
2.5,147.6,-152.8751226118421,-95929.13943893091,-7.36404868635681
2.5,147.7,-152.87515044078947,-95929.15690159539,-7.381511350829584
2.5,147.8,-152.87517826973684,-95929.17436425986,-7.3989740153023575
2.5,147.9,-152.8752060986842,-95929.19182692433,-7.416436679775131
2.5,148.0,-152.87523392763157,-95929.2092895888,-7.433899344247905
2.5,148.1,-152.87526175657894,-95929.22675225328,-7.451362008720679
2.5,148.2,-152.8752895855263,-95929.24421491775,-7.468824673193453
2.5,148.3,-152.8753174144737,-95929.26167758224,-7.486287337684061
2.5,148.4,-152.87534524342107,-95929.27914024671,-7.503750002156835
2.5,148.5,-152.87537307236843,-95929.29660291118,-7.521212666629609
2.5,148.6,-152.8754009013158,-95929.31406557566,-7.538675331102382
2.5,148.7,-152.87542873026317,-95929.33152824013,-7.556137995575156
2.5,148.8,-152.87545655921053,-95929.3489909046,-7.57360066004793
2.5,148.9,-152.8754843881579,-95929.36645356908,-7.591063324520704
2.5,149.0,-152.87551221710527,-95929.38391623355,-7.6085259889934775
2.5,149.1,-152.87553932903228,-95929.40092896775,-7.625538723192875
2.5,149.2,-152.87556636129034,-95929.41789170969,-7.642501465125804
2.5,149.3,-152.8755933935484,-95929.43485445163,-7.659464207058733
2.5,149.4,-152.87562042580646,-95929.45181719355,-7.6764269489916614
2.5,149.5,-152.87564745806452,-95929.46877993549,-7.69338969092459
2.5,149.6,-152.87567449032258,-95929.48574267743,-7.710352432857519
2.5,149.7,-152.87570152258064,-95929.50270541935,-7.727315174790448
2.5,149.8,-152.8757285548387,-95929.51966816129,-7.744277916723377
2.5,149.9,-152.8757555870968,-95929.53663090324,-7.76124065867414
2.5,150.0,-152.87578261935485,-95929.55359364516,-7.778203400607069
2.5,150.1,-152.8758096516129,-95929.5705563871,-7.795166142539998
2.5,150.2,-152.87583668387097,-95929.58751912904,-7.812128884472926
2.5,150.3,-152.87586371612903,-95929.60448187096,-7.829091626405855
2.5,150.4,-152.8758907483871,-95929.6214446129,-7.846054368338784
2.5,150.5,-152.87591778064515,-95929.63840735484,-7.863017110271713
2.5,150.6,-152.8759446064516,-95929.65524054838,-7.879850303824085
2.5,150.7,-152.87597112258064,-95929.67187941934,-7.896489174787789
2.5,150.8,-152.87599763870966,-95929.68851829032,-7.913128045751492
2.5,150.9,-152.87602415483872,-95929.7051571613,-7.92976691673303
2.5,151.0,-152.87605067096774,-95929.72179603226,-7.946405787696733
2.5,151.1,-152.87607718709677,-95929.73843490322,-7.963044658660436
2.5,151.2,-152.8761037032258,-95929.75507377418,-7.97968352962414
2.5,151.3,-152.87613021935482,-95929.77171264515,-7.996322400587843
2.5,151.4,-152.87615673548387,-95929.78835151614,-8.012961271569381
2.5,151.5,-152.8761832516129,-95929.8049903871,-8.029600142533084
2.5,151.6,-152.87620976774193,-95929.82162925806,-8.046239013496788
2.5,151.7,-152.87623628387095,-95929.83826812902,-8.062877884460491
2.5,151.8,-152.87626279999998,-95929.85490699999,-8.079516755424194
2.5,151.9,-152.87628931612903,-95929.87154587096,-8.096155626405732
2.5,152.0,-152.87631583225806,-95929.88818474193,-8.112794497369435
2.5,152.1,-152.87634234838708,-95929.9048236129,-8.129433368333139
2.5,152.2,-152.8763682165605,-95929.92105589173,-8.145665647156548
2.5,152.3,-152.87639401273884,-95929.93724299362,-8.161852749061609
2.5,152.4,-152.87641980891718,-95929.95343009553,-8.17803985096667
2.5,152.5,-152.87644560509554,-95929.96961719745,-8.194226952889565
2.5,152.6,-152.87647140127388,-95929.98580429936,-8.210414054794626
2.5,152.7,-152.8764971974522,-95930.00199140127,-8.226601156699687
2.5,152.8,-152.87652299363057,-95930.01817850319,-8.242788258622582
2.5,152.9,-152.8765487898089,-95930.03436560508,-8.258975360527643
2.5,153.0,-152.87657458598724,-95930.05055270699,-8.275162462432704
2.5,153.1,-152.8766003821656,-95930.06673980891,-8.291349564355599
2.5,153.2,-152.87662617834394,-95930.08292691082,-8.30753666626066
2.5,153.3,-152.87665197452228,-95930.09911401273,-8.32372376816572
2.5,153.4,-152.8766777707006,-95930.11530111464,-8.339910870070781
2.5,153.5,-152.87670356687897,-95930.13148821656,-8.356097971993677
2.5,153.6,-152.8767293630573,-95930.14767531845,-8.372285073898738
2.5,153.7,-152.87675499999997,-95930.16376249999,-8.388372255421999
2.5,153.8,-152.87678,-95930.17945,-8.404059755435895
2.5,153.9,-152.876805,-95930.19513749999,-8.419747255431957
2.5,154.0,-152.87682999999998,-95930.21082499999,-8.43543475542802
2.5,154.1,-152.876855,-95930.2265125,-8.451122255441916
2.5,154.2,-152.87688,-95930.2422,-8.466809755437978
2.5,154.3,-152.876905,-95930.25788749999,-8.48249725543404
2.5,154.4,-152.87693,-95930.273575,-8.498184755430103
2.5,154.5,-152.876955,-95930.28926250001,-8.513872255444
2.5,154.6,-152.87698,-95930.30495,-8.529559755440062
2.5,154.7,-152.877005,-95930.3206375,-8.545247255436124
2.5,154.8,-152.87703000000002,-95930.33632500001,-8.56093475545002
2.5,154.9,-152.877055,-95930.3520125,-8.576622255446082
2.5,155.0,-152.87708,-95930.3677,-8.592309755442145
2.5,155.1,-152.877105,-95930.3833875,-8.607997255438207
2.5,155.2,-152.87713000000002,-95930.39907500001,-8.623684755452103
2.5,155.3,-152.87715463522014,-95930.41453360063,-8.639143356073973
2.5,155.4,-152.87717872327045,-95930.42964885221,-8.65425860764347
2.5,155.5,-152.87720281132076,-95930.44476410377,-8.669373859212968
2.5,155.6,-152.8772268993711,-95930.45987935536,-8.6844891108003
2.5,155.7,-152.8772509874214,-95930.47499460694,-8.699604362369797
2.5,155.8,-152.87727507547172,-95930.4901098585,-8.714719613939295
2.5,155.9,-152.87729916352203,-95930.50522511007,-8.729834865508792
2.5,156.0,-152.87732325157234,-95930.52034036165,-8.74495011707829
2.5,156.1,-152.87734733962264,-95930.53545561321,-8.760065368647787
2.5,156.2,-152.87737142767295,-95930.55057086478,-8.775180620217284
2.5,156.3,-152.8773955157233,-95930.56568611637,-8.790295871804616
2.5,156.4,-152.8774196037736,-95930.58080136793,-8.805411123374114
2.5,156.5,-152.8774436918239,-95930.59591661951,-8.820526374943611
2.5,156.6,-152.87746777987422,-95930.61103187107,-8.835641626513109
2.5,156.7,-152.87749186792453,-95930.62614712265,-8.850756878082606
2.5,156.8,-152.87751595597484,-95930.6412623742,-8.865872129652104
2.5,156.9,-152.87753953125002,-95930.65605585939,-8.880665614827024
2.5,157.0,-152.87756259375,-95930.67052757813,-8.895137333571697
2.5,157.1,-152.87758565625,-95930.68499929688,-8.90960905231637
2.5,157.2,-152.87760871875,-95930.69947101563,-8.924080771061043
2.5,157.3,-152.87763178125002,-95930.71394273438,-8.93855248982355
2.5,157.4,-152.87765484375,-95930.72841445313,-8.953024208568223
